PacketCounter;UTC_Nano;UTC_Year;UTC_Month;UTC_Day;UTC_Hour;UTC_Minute;UTC_Second;UTC_Valid;Mag_X;Mag_Y;Mag_Z;Roll;Pitch;Yaw
03372;;;;;;;;;-0.002263;-0.327303;-0.844323;-0.988784;-0.117917;-179.984070
03373;;;;;;;;;-0.011068;-0.331784;-0.846339;-0.988031;-0.118396;-179.984192
03374;;;;;;;;;-0.006668;-0.329547;-0.840043;-0.987100;-0.118927;-179.983871
03375;;;;;;;;;-0.006666;-0.329545;-0.844274;-0.987586;-0.119536;-179.982376
03376;;;;;;;;;-0.006586;-0.331711;-0.839999;-0.987570;-0.119145;-179.981750
03377;;;;;;;;;-0.011069;-0.331786;-0.844224;-0.987691;-0.119392;-179.982544
03378;;;;;;;;;-0.004176;-0.335991;-0.848377;-0.987909;-0.118897;-179.982697
03379;;;;;;;;;-0.008909;-0.329585;-0.842155;-0.988818;-0.118305;-179.981873
03380;;;;;;;;;-0.008745;-0.333910;-0.844183;-0.988974;-0.116895;-179.981644
03381;;;;;;;;;-0.006669;-0.329549;-0.837928;-0.988860;-0.117094;-179.980713
03382;;;;;;;;;-0.004339;-0.331664;-0.850580;-0.988915;-0.116889;-179.980255
03383;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.988823;-0.117009;-179.980972
03384;;;;;;;;;-0.004424;-0.329507;-0.842161;-0.988756;-0.117722;-179.979874
03385;;;;;;;;;-0.006666;-0.329545;-0.844274;-0.988021;-0.118427;-179.979477
03386;;;;;;;;;-0.002181;-0.329466;-0.844280;-0.988127;-0.119062;-179.978989
03387;;;;;;;;;-0.006664;-0.329541;-0.848505;-0.987144;-0.118779;-179.978455
03388;;;;;;;;;-0.006666;-0.329545;-0.844274;-0.986324;-0.118406;-179.977524
03389;;;;;;;;;-0.002017;-0.333792;-0.844193;-0.986446;-0.117996;-179.976715
03390;;;;;;;;;-0.004342;-0.331669;-0.844233;-0.986212;-0.118109;-179.975998
03391;;;;;;;;;-0.006665;-0.329543;-0.846389;-0.985935;-0.118089;-179.976135
03392;;;;;;;;;-0.006748;-0.327382;-0.844317;-0.985495;-0.117287;-179.975662
03393;;;;;;;;;-0.004505;-0.327343;-0.844320;-0.985845;-0.117021;-179.975784
03394;;;;;;;;;-0.009073;-0.325259;-0.842242;-0.986770;-0.116775;-179.975525
03395;;;;;;;;;-0.006832;-0.325221;-0.840130;-0.986927;-0.116920;-179.975067
03396;;;;;;;;;-0.006666;-0.329545;-0.844274;-0.986240;-0.116961;-179.974655
03397;;;;;;;;;-0.004507;-0.327345;-0.840090;-0.985632;-0.117489;-179.973831
03398;;;;;;;;;-0.006664;-0.329541;-0.848505;-0.985734;-0.116675;-179.972946
03399;;;;;;;;;-0.004589;-0.325182;-0.840133;-0.985745;-0.117070;-179.972260
03400;;;;;;;;;-0.004587;-0.325179;-0.844364;-0.985846;-0.116794;-179.971741
03401;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.985707;-0.116527;-179.971603
03402;;;;;;;;;-0.008909;-0.329585;-0.842155;-0.985280;-0.116454;-179.971222
03403;;;;;;;;;-0.004503;-0.327338;-0.850667;-0.984764;-0.115960;-179.971161
03404;;;;;;;;;-0.008909;-0.329585;-0.842155;-0.984019;-0.115747;-179.970337
03405;;;;;;;;;-0.004258;-0.333828;-0.848420;-0.982599;-0.115600;-179.969711
03406;;;;;;;;;-0.006665;-0.329543;-0.846389;-0.981852;-0.114986;-179.969238
03407;;;;;;;;;-0.009072;-0.325256;-0.846473;-0.982142;-0.115507;-179.969543
03408;;;;;;;;;-0.008991;-0.327422;-0.842199;-0.981483;-0.114326;-179.968765
03409;;;;;;;;;-0.006748;-0.327382;-0.844317;-0.981452;-0.114499;-179.968826
03410;;;;;;;;;0.000064;-0.329424;-0.848514;-0.980338;-0.114589;-179.968719
03411;;;;;;;;;-0.002183;-0.329469;-0.840049;-0.980586;-0.113708;-179.968506
03412;;;;;;;;;-0.002099;-0.331630;-0.844236;-0.981120;-0.113379;-179.968765
03413;;;;;;;;;-0.004586;-0.325178;-0.846479;-0.981150;-0.113159;-179.968658
03414;;;;;;;;;-0.004343;-0.331670;-0.842118;-0.980773;-0.114148;-179.968430
03415;;;;;;;;;-0.002183;-0.329469;-0.840049;-0.981691;-0.114859;-179.967377
03416;;;;;;;;;-0.000104;-0.325104;-0.840139;-0.981612;-0.115004;-179.967590
03417;;;;;;;;;-0.004506;-0.327344;-0.842205;-0.980365;-0.114745;-179.966888
03418;;;;;;;;;-0.008909;-0.329585;-0.842155;-0.980071;-0.115202;-179.967102
03419;;;;;;;;;-0.004343;-0.331670;-0.842118;-0.980217;-0.114970;-179.966431
03420;;;;;;;;;-0.004342;-0.331669;-0.844233;-0.980690;-0.114204;-179.966080
03421;;;;;;;;;-0.006748;-0.327382;-0.844317;-0.980916;-0.114827;-179.965759
03422;;;;;;;;;-0.004423;-0.329505;-0.844277;-0.981157;-0.115385;-179.965027
03423;;;;;;;;;-0.004424;-0.329507;-0.842161;-0.981954;-0.115420;-179.964706
03424;;;;;;;;;-0.002182;-0.329468;-0.842164;-0.982065;-0.114553;-179.963684
03425;;;;;;;;;-0.002265;-0.327306;-0.840092;-0.981765;-0.114522;-179.963348
03426;;;;;;;;;-0.004589;-0.325182;-0.840133;-0.982074;-0.115445;-179.963425
03427;;;;;;;;;-0.002098;-0.331628;-0.846352;-0.981020;-0.114601;-179.963394
03428;;;;;;;;;-0.000021;-0.327266;-0.842211;-0.980458;-0.113813;-179.963409
03429;;;;;;;;;-0.002101;-0.331632;-0.840005;-0.980485;-0.112512;-179.963440
03430;;;;;;;;;0.002306;-0.329385;-0.848517;-0.979495;-0.112988;-179.963486
03431;;;;;;;;;-0.002345;-0.325140;-0.844367;-0.979787;-0.113319;-179.963425
03432;;;;;;;;;-0.004423;-0.329505;-0.844277;-0.979703;-0.113816;-179.963577
03433;;;;;;;;;-0.006586;-0.331711;-0.839999;-0.979390;-0.114033;-179.963120
03434;;;;;;;;;-0.004341;-0.331667;-0.846349;-0.980060;-0.113793;-179.962616
03435;;;;;;;;;-0.006668;-0.329547;-0.840043;-0.980101;-0.114919;-179.962219
03436;;;;;;;;;-0.004505;-0.327343;-0.844320;-0.979978;-0.115094;-179.961349
03437;;;;;;;;;-0.004508;-0.327347;-0.837974;-0.978841;-0.114611;-179.960739
03438;;;;;;;;;-0.002101;-0.331632;-0.840005;-0.978662;-0.114931;-179.960358
03439;;;;;;;;;0.000060;-0.329430;-0.840052;-0.978636;-0.114142;-179.960342
03440;;;;;;;;;0.004547;-0.329349;-0.844289;-0.978010;-0.113873;-179.959991
03441;;;;;;;;;-0.004424;-0.329507;-0.842161;-0.978501;-0.114471;-179.959335
03442;;;;;;;;;0.002303;-0.329390;-0.842170;-0.978971;-0.114382;-179.959015
03443;;;;;;;;;-0.004589;-0.325182;-0.840133;-0.978976;-0.115063;-179.958801
03444;;;;;;;;;-0.006668;-0.329547;-0.840043;-0.979305;-0.114642;-179.959793
03445;;;;;;;;;-0.000021;-0.327266;-0.842211;-0.978936;-0.115263;-179.958862
03446;;;;;;;;;-0.004259;-0.333830;-0.846305;-0.979450;-0.116031;-179.959320
03447;;;;;;;;;-0.002265;-0.327306;-0.840092;-0.979829;-0.117492;-179.959839
03448;;;;;;;;;-0.002263;-0.327303;-0.844323;-0.979378;-0.118403;-179.959763
03449;;;;;;;;;-0.002180;-0.329465;-0.846395;-0.979005;-0.118322;-179.960052
03450;;;;;;;;;-0.002347;-0.325143;-0.840136;-0.979176;-0.118568;-179.959671
03451;;;;;;;;;-0.002266;-0.327308;-0.837977;-0.978412;-0.117861;-179.959976
03452;;;;;;;;;0.000061;-0.329429;-0.842167;-0.978906;-0.118204;-179.960846
03453;;;;;;;;;-0.002180;-0.329465;-0.846395;-0.979934;-0.118880;-179.961731
03454;;;;;;;;;-0.006831;-0.325220;-0.842245;-0.979416;-0.118874;-179.962189
03455;;;;;;;;;-0.002264;-0.327305;-0.842208;-0.980299;-0.119072;-179.962402
03456;;;;;;;;;-0.009072;-0.325256;-0.846473;-0.980307;-0.119043;-179.962250
03457;;;;;;;;;-0.002347;-0.325143;-0.840136;-0.980331;-0.119376;-179.962830
03458;;;;;;;;;0.002386;-0.331551;-0.844242;-0.979827;-0.118639;-179.962036
03459;;;;;;;;;0.000062;-0.329427;-0.844283;-0.979709;-0.118762;-179.960983
03460;;;;;;;;;-0.004423;-0.329505;-0.844277;-0.979565;-0.119274;-179.960907
03461;;;;;;;;;-0.002018;-0.333794;-0.842077;-0.979195;-0.119266;-179.961014
03462;;;;;;;;;-0.002101;-0.331632;-0.840005;-0.979910;-0.119675;-179.960083
03463;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.980078;-0.119701;-179.960495
03464;;;;;;;;;0.000144;-0.331590;-0.844239;-0.980456;-0.120148;-179.960388
03465;;;;;;;;;-0.006748;-0.327382;-0.844317;-0.980800;-0.120394;-179.959854
03466;;;;;;;;;-0.002262;-0.327302;-0.846439;-0.980860;-0.120698;-179.960464
03467;;;;;;;;;-0.004588;-0.325181;-0.842248;-0.981316;-0.120924;-179.960098
03468;;;;;;;;;-0.004344;-0.331673;-0.837887;-0.981126;-0.120762;-179.959030
03469;;;;;;;;;-0.031171;-0.334302;-0.842037;-0.980866;-0.121328;-179.959137
03470;;;;;;;;;-0.004344;-0.331673;-0.837887;-0.980990;-0.120507;-179.958374
03471;;;;;;;;;-0.000020;-0.327264;-0.844326;-0.981364;-0.120816;-179.955688
03472;;;;;;;;;0.000142;-0.331593;-0.840008;-0.980472;-0.120938;-179.956039
03473;;;;;;;;;-0.004344;-0.331671;-0.840003;-0.979896;-0.121130;-179.955933
03474;;;;;;;;;-0.004424;-0.329507;-0.842161;-0.979111;-0.121145;-179.955338
03475;;;;;;;;;-0.002182;-0.329468;-0.842164;-0.978957;-0.120754;-179.956497
03476;;;;;;;;;0.002385;-0.331553;-0.842127;-0.978134;-0.120894;-179.956772
03477;;;;;;;;;-0.004507;-0.327345;-0.840090;-0.978049;-0.120735;-179.956284
03478;;;;;;;;;-0.002178;-0.329462;-0.850626;-0.977709;-0.120429;-179.955795
03479;;;;;;;;;-0.004423;-0.329505;-0.844277;-0.978444;-0.120014;-179.955505
03480;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.978154;-0.120103;-179.954819
03481;;;;;;;;;-0.004504;-0.327341;-0.846436;-0.978036;-0.119912;-179.953934
03482;;;;;;;;;-0.004423;-0.329505;-0.844277;-0.978026;-0.119877;-179.953461
03483;;;;;;;;;-0.004587;-0.325179;-0.844364;-0.977783;-0.120283;-179.953369
03484;;;;;;;;;-0.002181;-0.329466;-0.844280;-0.977955;-0.120791;-179.953751
03485;;;;;;;;;-0.004505;-0.327343;-0.844320;-0.978262;-0.120038;-179.953491
03486;;;;;;;;;-0.002260;-0.327299;-0.850669;-0.978073;-0.119467;-179.953705
03487;;;;;;;;;-0.004508;-0.327347;-0.837974;-0.977599;-0.118551;-179.952454
03488;;;;;;;;;-0.002182;-0.329468;-0.842164;-0.976852;-0.118420;-179.952377
03489;;;;;;;;;-0.004423;-0.329505;-0.844277;-0.977298;-0.118226;-179.951569
03490;;;;;;;;;-0.006668;-0.329547;-0.840043;-0.978021;-0.117853;-179.951950
03491;;;;;;;;;-0.004421;-0.329501;-0.850623;-0.978133;-0.117936;-179.951920
03492;;;;;;;;;-0.006830;-0.325218;-0.844361;-0.977698;-0.118046;-179.952057
03493;;;;;;;;;-0.006666;-0.329545;-0.844274;-0.977680;-0.117541;-179.951630
03494;;;;;;;;;-0.004589;-0.325182;-0.840133;-0.977156;-0.117033;-179.950302
03495;;;;;;;;;-0.004341;-0.331667;-0.846349;-0.976222;-0.115841;-179.950150
03496;;;;;;;;;0.000224;-0.333756;-0.839965;-0.975783;-0.115876;-179.949890
03497;;;;;;;;;-0.008992;-0.327424;-0.840083;-0.975943;-0.115135;-179.948715
03498;;;;;;;;;-0.006667;-0.329546;-0.842158;-0.975994;-0.115277;-179.949142
03499;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.976093;-0.115401;-179.948151
03500;;;;;;;;;-0.004506;-0.327344;-0.842205;-0.975993;-0.115525;-179.947418
03501;;;;;;;;;-0.004508;-0.327347;-0.837974;-0.976020;-0.115524;-179.947601
03502;;;;;;;;;-0.006666;-0.329545;-0.844274;-0.974718;-0.115079;-179.947159
03503;;;;;;;;;0.000063;-0.329426;-0.846398;-0.974435;-0.114750;-179.946777
03504;;;;;;;;;-0.004590;-0.325184;-0.838018;-0.974334;-0.113466;-179.945602
03505;;;;;;;;;-0.006829;-0.325217;-0.846476;-0.973941;-0.113159;-179.945694
03506;;;;;;;;;-0.004423;-0.329505;-0.844277;-0.974014;-0.112219;-179.944458
03507;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.973481;-0.111657;-179.943878
03508;;;;;;;;;-0.004423;-0.329505;-0.844277;-0.973824;-0.111605;-179.943771
03509;;;;;;;;;-0.006584;-0.331708;-0.844230;-0.973848;-0.110369;-179.942368
03510;;;;;;;;;-0.006586;-0.331711;-0.839999;-0.973765;-0.109691;-179.941681
03511;;;;;;;;;-0.006832;-0.325221;-0.840130;-0.973615;-0.107525;-179.940933
03512;;;;;;;;;-0.004506;-0.327344;-0.842205;-0.973080;-0.106851;-179.941162
03513;;;;;;;;;-0.006587;-0.331712;-0.837884;-0.972402;-0.106881;-179.940979
03514;;;;;;;;;-0.008828;-0.331748;-0.842112;-0.971643;-0.105191;-179.941116
03515;;;;;;;;;-0.002182;-0.329468;-0.842164;-0.971408;-0.103654;-179.940811
03516;;;;;;;;;0.000141;-0.331595;-0.837893;-0.971143;-0.103289;-179.940674
03517;;;;;;;;;-0.011151;-0.329623;-0.844268;-0.970798;-0.101423;-179.940948
03518;;;;;;;;;-0.011233;-0.327460;-0.844311;-0.969721;-0.101305;-179.940948
03519;;;;;;;;;-0.008747;-0.333913;-0.839953;-0.969507;-0.101526;-179.940140
03520;;;;;;;;;-0.006750;-0.327384;-0.840086;-0.968367;-0.101291;-179.940384
03521;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.967221;-0.101503;-179.939178
03522;;;;;;;;;-0.008746;-0.333911;-0.842068;-0.967284;-0.101393;-179.938522
03523;;;;;;;;;-0.006584;-0.331708;-0.844230;-0.967482;-0.101332;-179.938126
03524;;;;;;;;;-0.006667;-0.329546;-0.842158;-0.967662;-0.101762;-179.938324
03525;;;;;;;;;-0.004343;-0.331670;-0.842118;-0.967642;-0.101335;-179.938263
03526;;;;;;;;;-0.008746;-0.333911;-0.842068;-0.966846;-0.101446;-179.937576
03527;;;;;;;;;-0.011152;-0.329624;-0.842152;-0.966789;-0.100916;-179.936371
03528;;;;;;;;;-0.006750;-0.327384;-0.840086;-0.966606;-0.100800;-179.935577
03529;;;;;;;;;-0.004423;-0.329505;-0.844277;-0.966392;-0.101216;-179.935776
03530;;;;;;;;;-0.004506;-0.327344;-0.842205;-0.967467;-0.102151;-179.935104
03531;;;;;;;;;-0.004422;-0.329504;-0.846392;-0.967653;-0.102368;-179.933563
03532;;;;;;;;;-0.004260;-0.333832;-0.844190;-0.966669;-0.102196;-179.934143
03533;;;;;;;;;-0.004507;-0.327345;-0.840090;-0.966116;-0.101456;-179.933502
03534;;;;;;;;;-0.004344;-0.331671;-0.840003;-0.966012;-0.101388;-179.932846
03535;;;;;;;;;-0.002264;-0.327305;-0.842208;-0.966122;-0.101458;-179.932114
03536;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.966892;-0.101124;-179.931778
03537;;;;;;;;;-0.008910;-0.329587;-0.840040;-0.966492;-0.100393;-179.930679
03538;;;;;;;;;-0.002265;-0.327306;-0.840092;-0.966865;-0.100406;-179.929321
03539;;;;;;;;;-0.006666;-0.329545;-0.844274;-0.966715;-0.100780;-179.928955
03540;;;;;;;;;-0.006832;-0.325221;-0.840130;-0.966310;-0.101362;-179.929230
03541;;;;;;;;;-0.006748;-0.327382;-0.844317;-0.965318;-0.101372;-179.928711
03542;;;;;;;;;-0.008828;-0.331748;-0.842112;-0.966583;-0.101308;-179.928391
03543;;;;;;;;;-0.006750;-0.327384;-0.840086;-0.966269;-0.101741;-179.927979
03544;;;;;;;;;-0.006747;-0.327380;-0.846433;-0.965779;-0.101930;-179.927536
03545;;;;;;;;;-0.006750;-0.327384;-0.840086;-0.966257;-0.102410;-179.926636
03546;;;;;;;;;-0.009073;-0.325259;-0.842242;-0.965916;-0.102347;-179.925934
03547;;;;;;;;;-0.002182;-0.329468;-0.842164;-0.965632;-0.102053;-179.924789
03548;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.965469;-0.102843;-179.924301
03549;;;;;;;;;-0.006829;-0.325217;-0.846476;-0.965528;-0.101917;-179.924698
03550;;;;;;;;;-0.008747;-0.333913;-0.839953;-0.965738;-0.102325;-179.923416
03551;;;;;;;;;-0.004589;-0.325182;-0.840133;-0.965683;-0.102568;-179.923340
03552;;;;;;;;;-0.004423;-0.329505;-0.844277;-0.965246;-0.102847;-179.923492
03553;;;;;;;;;-0.004343;-0.331670;-0.842118;-0.965732;-0.102972;-179.923355
03554;;;;;;;;;-0.002181;-0.329466;-0.844280;-0.966541;-0.103018;-179.922592
03555;;;;;;;;;-0.004424;-0.329507;-0.842161;-0.966566;-0.102569;-179.922150
03556;;;;;;;;;-0.008909;-0.329585;-0.842155;-0.966198;-0.102145;-179.921768
03557;;;;;;;;;-0.008829;-0.331750;-0.839996;-0.965994;-0.101382;-179.921249
03558;;;;;;;;;-0.004425;-0.329508;-0.840046;-0.965313;-0.100451;-179.920898
03559;;;;;;;;;-0.008991;-0.327421;-0.844314;-0.964696;-0.100551;-179.921310
03560;;;;;;;;;-0.006832;-0.325221;-0.840130;-0.964885;-0.099904;-179.921082
03561;;;;;;;;;-0.009074;-0.325260;-0.840127;-0.964028;-0.099849;-179.920670
03562;;;;;;;;;0.000062;-0.329427;-0.844283;-0.963576;-0.099609;-179.920227
03563;;;;;;;;;-0.006666;-0.329545;-0.844274;-0.964123;-0.100126;-179.921021
03564;;;;;;;;;-0.006913;-0.323057;-0.842289;-0.964082;-0.100672;-179.921371
03565;;;;;;;;;-0.002429;-0.322980;-0.840180;-0.963492;-0.100269;-179.920731
03566;;;;;;;;;-0.008991;-0.327421;-0.844314;-0.962452;-0.100122;-179.919693
03567;;;;;;;;;-0.006668;-0.329547;-0.840043;-0.961795;-0.099305;-179.919464
03568;;;;;;;;;-0.006668;-0.329547;-0.840043;-0.961643;-0.099884;-179.917725
03569;;;;;;;;;-0.006666;-0.329545;-0.844274;-0.959805;-0.100088;-179.917358
03570;;;;;;;;;-0.004423;-0.329505;-0.844277;-0.959419;-0.100031;-179.916931
03571;;;;;;;;;-0.002428;-0.322979;-0.842295;-0.959114;-0.100493;-179.917358
03572;;;;;;;;;-0.004504;-0.327341;-0.846436;-0.958847;-0.099930;-179.917404
03573;;;;;;;;;-0.006750;-0.327384;-0.840086;-0.959526;-0.099244;-179.916275
03574;;;;;;;;;-0.004425;-0.329508;-0.840046;-0.959954;-0.098752;-179.916458
03575;;;;;;;;;-0.002264;-0.327305;-0.842208;-0.959259;-0.098698;-179.916031
03576;;;;;;;;;-0.006586;-0.331711;-0.839999;-0.958852;-0.098787;-179.916275
03577;;;;;;;;;-0.002100;-0.331631;-0.842121;-0.959241;-0.098165;-179.916092
03578;;;;;;;;;-0.006585;-0.331709;-0.842115;-0.958936;-0.097827;-179.915619
03579;;;;;;;;;-0.006750;-0.327384;-0.840086;-0.959268;-0.097537;-179.915314
03580;;;;;;;;;-0.008909;-0.329584;-0.844271;-0.960477;-0.097079;-179.914902
03581;;;;;;;;;-0.006667;-0.329546;-0.842158;-0.960541;-0.097553;-179.914856
03582;;;;;;;;;-0.011151;-0.329623;-0.844268;-0.959664;-0.097498;-179.914215
03583;;;;;;;;;-0.004504;-0.327341;-0.846436;-0.959420;-0.097572;-179.914398
03584;;;;;;;;;-0.002264;-0.327305;-0.842208;-0.958645;-0.098242;-179.914047
03585;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.958423;-0.098316;-179.914551
03586;;;;;;;;;-0.006747;-0.327380;-0.846433;-0.959145;-0.098355;-179.914322
03587;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.959290;-0.098189;-179.913483
03588;;;;;;;;;-0.011317;-0.325300;-0.840124;-0.960092;-0.098504;-179.913055
03589;;;;;;;;;-0.008992;-0.327424;-0.840083;-0.959974;-0.098192;-179.912491
03590;;;;;;;;;-0.006585;-0.331709;-0.842115;-0.960307;-0.097604;-179.911423
03591;;;;;;;;;-0.008826;-0.331745;-0.846343;-0.960269;-0.097317;-179.910934
03592;;;;;;;;;-0.006912;-0.323056;-0.844404;-0.960166;-0.096508;-179.910690
03593;;;;;;;;;-0.002345;-0.325140;-0.844367;-0.959250;-0.096782;-179.910202
03594;;;;;;;;;-0.002182;-0.329468;-0.842164;-0.958318;-0.096859;-179.909500
03595;;;;;;;;;-0.004342;-0.331669;-0.844233;-0.957991;-0.097380;-179.910187
03596;;;;;;;;;-0.008989;-0.327418;-0.848545;-0.957256;-0.097381;-179.910019
03597;;;;;;;;;-0.002181;-0.329466;-0.844280;-0.957263;-0.097834;-179.909531
03598;;;;;;;;;-0.008909;-0.329585;-0.842155;-0.957229;-0.098086;-179.908646
03599;;;;;;;;;-0.002263;-0.327303;-0.844323;-0.957006;-0.097305;-179.909348
03600;;;;;;;;;-0.009155;-0.323095;-0.844401;-0.956408;-0.096639;-179.907990
03601;;;;;;;;;-0.006748;-0.327382;-0.844317;-0.955392;-0.096757;-179.908966
03602;;;;;;;;;-0.006750;-0.327384;-0.840086;-0.955191;-0.096638;-179.907516
03603;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.956014;-0.096666;-179.907974
03604;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.955477;-0.097479;-179.907486
03605;;;;;;;;;-0.002263;-0.327303;-0.844323;-0.955770;-0.097599;-179.906693
03606;;;;;;;;;-0.006584;-0.331708;-0.844230;-0.955151;-0.097132;-179.906586
03607;;;;;;;;;-0.009073;-0.325259;-0.842242;-0.954663;-0.096982;-179.906845
03608;;;;;;;;;-0.002265;-0.327306;-0.840092;-0.953718;-0.096399;-179.907028
03609;;;;;;;;;-0.004507;-0.327345;-0.840090;-0.952616;-0.095247;-179.906113
03610;;;;;;;;;-0.008991;-0.327422;-0.842199;-0.951907;-0.095372;-179.906525
03611;;;;;;;;;-0.002428;-0.322979;-0.842295;-0.951785;-0.095194;-179.907150
03612;;;;;;;;;-0.006830;-0.325218;-0.844361;-0.952307;-0.095884;-179.906113
03613;;;;;;;;;-0.006666;-0.329545;-0.844274;-0.952275;-0.096292;-179.906509
03614;;;;;;;;;-0.008828;-0.331748;-0.842112;-0.952132;-0.096002;-179.905411
03615;;;;;;;;;-0.006830;-0.325218;-0.844361;-0.952624;-0.096158;-179.905838
03616;;;;;;;;;-0.004423;-0.329505;-0.844277;-0.952096;-0.097260;-179.904968
03617;;;;;;;;;-0.006749;-0.327383;-0.842202;-0.953090;-0.096533;-179.905243
03618;;;;;;;;;-0.004587;-0.325179;-0.844364;-0.952886;-0.097167;-179.905563
03619;;;;;;;;;-0.002345;-0.325140;-0.844367;-0.952548;-0.097457;-179.904694
03620;;;;;;;;;-0.006750;-0.327384;-0.840086;-0.952833;-0.098050;-179.905746
03621;;;;;;;;;-0.009073;-0.325259;-0.842242;-0.952225;-0.098139;-179.905731
03622;;;;;;;;;-0.006829;-0.325217;-0.846476;-0.951630;-0.097446;-179.904556
03623;;;;;;;;;-0.006748;-0.327382;-0.844317;-0.952331;-0.097087;-179.904205
03624;;;;;;;;;-0.004507;-0.327345;-0.840090;-0.952341;-0.097480;-179.903671
03625;;;;;;;;;-0.008907;-0.329581;-0.848501;-0.952075;-0.097693;-179.903503
03626;;;;;;;;;-0.008909;-0.329585;-0.842155;-0.951530;-0.097240;-179.902863
03627;;;;;;;;;-0.004427;-0.329511;-0.835815;-0.951737;-0.096641;-179.903061
03628;;;;;;;;;-0.004506;-0.327344;-0.842205;-0.950930;-0.096731;-179.902985
03629;;;;;;;;;-0.007079;-0.318734;-0.838145;-0.950667;-0.097373;-179.903152
03630;;;;;;;;;-0.004424;-0.329507;-0.842161;-0.951534;-0.097786;-179.902969
03631;;;;;;;;;-0.004506;-0.327344;-0.842205;-0.951218;-0.097826;-179.902817
03632;;;;;;;;;-0.006669;-0.329549;-0.837928;-0.951950;-0.097719;-179.902573
03633;;;;;;;;;-0.004586;-0.325178;-0.846479;-0.951947;-0.098034;-179.901825
03634;;;;;;;;;-0.004505;-0.327343;-0.844320;-0.951666;-0.097532;-179.902283
03635;;;;;;;;;-0.006666;-0.329545;-0.844274;-0.952001;-0.097158;-179.902466
03636;;;;;;;;;-0.004507;-0.327345;-0.840090;-0.952507;-0.096882;-179.902527
03637;;;;;;;;;-0.006669;-0.329549;-0.837928;-0.953550;-0.097891;-179.901688
03638;;;;;;;;;-0.008992;-0.327424;-0.840083;-0.954180;-0.097749;-179.901855
03639;;;;;;;;;-0.004670;-0.323018;-0.842292;-0.953950;-0.098435;-179.901733
03640;;;;;;;;;-0.002185;-0.329472;-0.835818;-0.953775;-0.099298;-179.901016
03641;;;;;;;;;-0.013476;-0.327499;-0.844308;-0.953866;-0.099696;-179.901413
03642;;;;;;;;;-0.006670;-0.329551;-0.835812;-0.953638;-0.100063;-179.901459
03643;;;;;;;;;-0.004506;-0.327344;-0.842205;-0.953453;-0.100552;-179.899994
03644;;;;;;;;;-0.006586;-0.331711;-0.839999;-0.953036;-0.100954;-179.900742
03645;;;;;;;;;-0.004344;-0.331673;-0.837887;-0.953213;-0.100181;-179.901154
03646;;;;;;;;;-0.011236;-0.327464;-0.837965;-0.952366;-0.099545;-179.899155
03647;;;;;;;;;-0.004344;-0.331673;-0.837887;-0.952115;-0.099482;-179.898041
03648;;;;;;;;;-0.004508;-0.327347;-0.837974;-0.952106;-0.099130;-179.897034
03649;;;;;;;;;-0.009074;-0.325260;-0.840127;-0.951505;-0.099135;-179.897552
03650;;;;;;;;;-0.004670;-0.323018;-0.842292;-0.951542;-0.099169;-179.898117
03651;;;;;;;;;-0.033497;-0.332180;-0.839963;-0.951477;-0.098939;-179.897766
03652;;;;;;;;;-0.004507;-0.327345;-0.840090;-0.951493;-0.098054;-179.897293
03653;;;;;;;;;-0.004589;-0.325182;-0.840133;-0.951407;-0.097785;-179.894867
03654;;;;;;;;;-0.008909;-0.329585;-0.842155;-0.951930;-0.097805;-179.895554
03655;;;;;;;;;-0.006748;-0.327382;-0.844317;-0.951499;-0.097961;-179.895203
03656;;;;;;;;;-0.004344;-0.331671;-0.840003;-0.951747;-0.097119;-179.895111
03657;;;;;;;;;-0.004423;-0.329505;-0.844277;-0.952306;-0.096803;-179.895035
03658;;;;;;;;;-0.004505;-0.327343;-0.844320;-0.951742;-0.096502;-179.894241
03659;;;;;;;;;-0.006750;-0.327384;-0.840086;-0.951327;-0.095967;-179.893478
03660;;;;;;;;;-0.011235;-0.327463;-0.840080;-0.951571;-0.095319;-179.891586
03661;;;;;;;;;-0.008909;-0.329585;-0.842155;-0.951641;-0.094618;-179.890671
03662;;;;;;;;;-0.004424;-0.329507;-0.842161;-0.952357;-0.095391;-179.889740
03663;;;;;;;;;-0.002263;-0.327303;-0.844323;-0.952402;-0.095514;-179.888779
03664;;;;;;;;;-0.006912;-0.323056;-0.844404;-0.951490;-0.095290;-179.888458
03665;;;;;;;;;-0.002182;-0.329468;-0.842164;-0.951662;-0.096281;-179.888611
03666;;;;;;;;;-0.008745;-0.333910;-0.844183;-0.952000;-0.095703;-179.888504
