PacketCounter;SampleTimeFine;Year;Month;Day;Second;UTC_Nano;UTC_Year;UTC_Month;UTC_Day;UTC_Hour;UTC_Minute;UTC_Second;UTC_Valid;Mag_X;Mag_Y;Mag_Z;Roll;Pitch;Yaw
00847;410715;;;;;;;;;;;;;-0.105202;0.315875;-0.810667;-0.595081;-0.183498;-10.708643
00848;410815;;;;;;;;;;;;;-0.096149;0.313870;-0.812751;-0.595213;-0.183353;-10.712120
00849;410915;;;;;;;;;;;;;-0.093906;0.313909;-0.812754;-0.594658;-0.184302;-10.718756
00850;411015;;;;;;;;;;;;;-0.096395;0.320359;-0.812882;-0.594615;-0.184415;-10.719110
00851;411115;;;;;;;;;;;;;-0.098312;0.311663;-0.806358;-0.594860;-0.183634;-10.722113
00852;411215;;;;;;;;;;;;;-0.098391;0.313831;-0.812748;-0.594859;-0.183207;-10.727602
00853;411315;;;;;;;;;;;;;-0.098472;0.315995;-0.814907;-0.594922;-0.181712;-10.732375
00854;411415;;;;;;;;;;;;;-0.096233;0.316028;-0.806448;-0.594064;-0.182256;-10.737273
00855;411515;;;;;;;;;;;;;-0.100799;0.318116;-0.810717;-0.593527;-0.182348;-10.740561
00856;411615;;;;;;;;;;;;;-0.100716;0.315955;-0.812788;-0.592478;-0.182016;-10.743638
00857;411715;;;;;;;;;;;;;-0.096068;0.311705;-0.810592;-0.591746;-0.181454;-10.749094
00858;411815;;;;;;;;;;;;;-0.102957;0.315917;-0.814901;-0.591990;-0.181804;-10.753135
00859;411915;;;;;;;;;;;;;-0.096313;0.318194;-0.810723;-0.592252;-0.180728;-10.755050
00860;412015;;;;;;;;;;;;;-0.100636;0.313788;-0.808514;-0.591520;-0.182046;-10.760807
00861;412115;;;;;;;;;;;;;-0.103040;0.318079;-0.812829;-0.591965;-0.181957;-10.761702
00862;412215;;;;;;;;;;;;;-0.107444;0.315836;-0.810664;-0.592946;-0.182055;-10.768144
00863;412315;;;;;;;;;;;;;-0.102960;0.315912;-0.808555;-0.592453;-0.182834;-10.773223
00864;412415;;;;;;;;;;;;;-0.093905;0.313910;-0.814869;-0.592336;-0.183234;-10.779263
00865;412515;;;;;;;;;;;;;-0.102956;0.315918;-0.817016;-0.592347;-0.183643;-10.780901
00866;412615;;;;;;;;;;;;;-0.096313;0.318196;-0.812838;-0.592179;-0.183921;-10.780676
00867;412715;;;;;;;;;;;;;-0.098553;0.318160;-0.817066;-0.592782;-0.183545;-10.790000
00868;412815;;;;;;;;;;;;;-0.098390;0.313832;-0.814863;-0.592793;-0.183703;-10.789660
00869;412915;;;;;;;;;;;;;-0.096228;0.316037;-0.819141;-0.592852;-0.183884;-10.796215
00870;413015;;;;;;;;;;;;;-0.100632;0.313794;-0.816976;-0.592552;-0.183855;-10.800771
00871;413115;;;;;;;;;;;;;-0.100878;0.320284;-0.817107;-0.592562;-0.183465;-10.802236
00872;413215;;;;;;;;;;;;;-0.100716;0.315955;-0.812788;-0.592065;-0.183207;-10.810788
00873;413315;;;;;;;;;;;;;-0.100631;0.313796;-0.819091;-0.593299;-0.182751;-10.814857
00874;413415;;;;;;;;;;;;;-0.098471;0.315997;-0.817023;-0.593606;-0.182048;-10.819855
00875;413515;;;;;;;;;;;;;-0.100713;0.315959;-0.819135;-0.593549;-0.182413;-10.824707
00876;413615;;;;;;;;;;;;;-0.096147;0.313873;-0.816982;-0.593561;-0.182512;-10.825944
00877;413715;;;;;;;;;;;;;-0.098634;0.320324;-0.819225;-0.594725;-0.182862;-10.834220
00878;413815;;;;;;;;;;;;;-0.100793;0.318125;-0.823409;-0.594248;-0.183031;-10.832489
00879;413915;;;;;;;;;;;;;-0.096227;0.316039;-0.821256;-0.594431;-0.182892;-10.839743
00880;414015;;;;;;;;;;;;;-0.096310;0.318200;-0.819185;-0.594731;-0.183247;-10.849637
00881;414115;;;;;;;;;;;;;-0.093986;0.316075;-0.817029;-0.594994;-0.184752;-10.847036
00882;414215;;;;;;;;;;;;;-0.098468;0.316001;-0.823369;-0.594936;-0.184917;-10.851460
00883;414315;;;;;;;;;;;;;-0.098551;0.318163;-0.821297;-0.595379;-0.185145;-10.852338
00884;414415;;;;;;;;;;;;;-0.094068;0.318238;-0.817072;-0.596051;-0.185439;-10.864773
00885;414515;;;;;;;;;;;;;-0.103038;0.318081;-0.817060;-0.596980;-0.185837;-10.869433
00886;414615;;;;;;;;;;;;;-0.096229;0.316036;-0.817026;-0.597063;-0.185993;-10.864950
00887;414715;;;;;;;;;;;;;-0.096148;0.313871;-0.814867;-0.597099;-0.185628;-10.885431
00888;414815;;;;;;;;;;;;;-0.100634;0.313792;-0.812745;-0.596632;-0.184877;-10.879072
00889;414915;;;;;;;;;;;;;-0.103119;0.320246;-0.819219;-0.596755;-0.184500;-10.884701
00890;415015;;;;;;;;;;;;;-0.103037;0.318083;-0.819175;-0.596804;-0.184310;-10.897671
00891;415115;;;;;;;;;;;;;-0.098469;0.316000;-0.821253;-0.596433;-0.184361;-10.906267
00892;415215;;;;;;;;;;;;;-0.093985;0.316077;-0.819144;-0.597599;-0.184475;-10.913208
00893;415315;;;;;;;;;;;;;-0.098471;0.315997;-0.817023;-0.598420;-0.183999;-10.908249
00894;415415;;;;;;;;;;;;;-0.100631;0.313796;-0.819091;-0.599491;-0.183913;-10.901047
00895;415515;;;;;;;;;;;;;-0.100632;0.313794;-0.816976;-0.600581;-0.184586;-10.916247
00896;415615;;;;;;;;;;;;;-0.098467;0.316003;-0.825484;-0.600513;-0.185423;-10.927555
00897;415715;;;;;;;;;;;;;-0.100712;0.315961;-0.821250;-0.600524;-0.185764;-10.933153
00898;415815;;;;;;;;;;;;;-0.105362;0.320207;-0.819216;-0.600902;-0.185501;-10.932559
00899;415915;;;;;;;;;;;;;-0.103035;0.318086;-0.823406;-0.600148;-0.185201;-10.945623
00900;416015;;;;;;;;;;;;;-0.094068;0.318238;-0.817072;-0.599448;-0.184415;-10.967875
00901;416115;;;;;;;;;;;;;-0.098551;0.318163;-0.821297;-0.600066;-0.183658;-10.969563
00902;416215;;;;;;;;;;;;;-0.100714;0.315958;-0.817019;-0.599653;-0.182921;-10.933421
00903;416315;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.599454;-0.182825;-10.951811
00904;416415;;;;;;;;;;;;;-0.096228;0.316037;-0.819141;-0.600293;-0.182443;-10.968268
00905;416515;;;;;;;;;;;;;-0.098554;0.318158;-0.814951;-0.599694;-0.181756;-10.968736
00906;416615;;;;;;;;;;;;;-0.093983;0.316079;-0.823375;-0.600085;-0.182229;-10.967066
00907;416715;;;;;;;;;;;;;-0.096062;0.311714;-0.823285;-0.601043;-0.181738;-10.978847
00908;416815;;;;;;;;;;;;;-0.096226;0.316040;-0.823372;-0.600208;-0.181900;-10.973578
00909;416915;;;;;;;;;;;;;-0.098471;0.315997;-0.817023;-0.600185;-0.181227;-10.985555
00910;417015;;;;;;;;;;;;;-0.096063;0.311713;-0.821169;-0.599214;-0.180908;-10.990178
00911;417115;;;;;;;;;;;;;-0.100633;0.313793;-0.814860;-0.599400;-0.180600;-11.001212
00912;417215;;;;;;;;;;;;;-0.103037;0.318083;-0.819175;-0.600150;-0.181014;-11.002798
00913;417315;;;;;;;;;;;;;-0.096227;0.316039;-0.821256;-0.600002;-0.180778;-11.018667
00914;417415;;;;;;;;;;;;;-0.096145;0.313876;-0.821213;-0.600187;-0.179614;-11.029970
00915;417515;;;;;;;;;;;;;-0.096391;0.320365;-0.821344;-0.600845;-0.179758;-11.016440
00916;417615;;;;;;;;;;;;;-0.100794;0.318124;-0.821294;-0.601203;-0.179940;-11.020982
00917;417715;;;;;;;;;;;;;-0.093983;0.316079;-0.823375;-0.600803;-0.179810;-11.023874
00918;417815;;;;;;;;;;;;;-0.100549;0.311633;-0.819048;-0.601017;-0.179080;-11.041346
00919;417915;;;;;;;;;;;;;-0.100630;0.313797;-0.821207;-0.601285;-0.178266;-11.030342
00920;418015;;;;;;;;;;;;;-0.096226;0.316040;-0.823372;-0.600651;-0.178884;-11.051603
00921;418115;;;;;;;;;;;;;-0.100793;0.318125;-0.823409;-0.599995;-0.178669;-11.058335
00922;418215;;;;;;;;;;;;;-0.096063;0.311713;-0.821169;-0.600693;-0.179230;-11.049938
00923;418315;;;;;;;;;;;;;-0.098551;0.318163;-0.821297;-0.600057;-0.179432;-11.066695
00924;418415;;;;;;;;;;;;;-0.096228;0.316037;-0.819141;-0.599509;-0.179199;-11.064228
00925;418515;;;;;;;;;;;;;-0.096229;0.316036;-0.817026;-0.599636;-0.178896;-11.072969
00926;418615;;;;;;;;;;;;;-0.100712;0.315961;-0.821250;-0.600013;-0.178942;-11.072927
00927;418715;;;;;;;;;;;;;-0.093902;0.313915;-0.821216;-0.600385;-0.178493;-11.078835
00928;418815;;;;;;;;;;;;;-0.100878;0.320284;-0.817107;-0.600715;-0.177225;-11.094787
00929;418915;;;;;;;;;;;;;-0.098552;0.318161;-0.819181;-0.600402;-0.176631;-11.083341
00930;419015;;;;;;;;;;;;;-0.096064;0.311711;-0.819054;-0.600322;-0.176530;-11.101100
00931;419115;;;;;;;;;;;;;-0.098304;0.311677;-0.825397;-0.601602;-0.176516;-11.103027
00932;419215;;;;;;;;;;;;;-0.098473;0.315994;-0.812792;-0.601936;-0.177618;-11.105385
00933;419315;;;;;;;;;;;;;-0.100630;0.313797;-0.821207;-0.603089;-0.177426;-11.114917
00934;419415;;;;;;;;;;;;;-0.098554;0.318158;-0.814951;-0.603280;-0.178117;-11.119008
00935;419515;;;;;;;;;;;;;-0.100714;0.315958;-0.817019;-0.602973;-0.177412;-11.131514
00936;419615;;;;;;;;;;;;;-0.100712;0.315961;-0.821250;-0.602782;-0.177452;-11.130368
00937;419715;;;;;;;;;;;;;-0.100632;0.313794;-0.816976;-0.602394;-0.176822;-11.141547
00938;419815;;;;;;;;;;;;;-0.093901;0.313916;-0.823331;-0.601939;-0.175729;-11.148629
00939;419915;;;;;;;;;;;;;-0.096146;0.313874;-0.819097;-0.602147;-0.175662;-11.156399
00940;420015;;;;;;;;;;;;;-0.093820;0.311752;-0.821172;-0.601961;-0.175468;-11.138947
00941;420115;;;;;;;;;;;;;-0.094064;0.318244;-0.825534;-0.602205;-0.176113;-11.149640
00942;420215;;;;;;;;;;;;;-0.089417;0.313993;-0.821222;-0.602816;-0.175892;-11.151021
00943;420315;;;;;;;;;;;;;-0.093986;0.316075;-0.817029;-0.603634;-0.175482;-11.153771
00944;420415;;;;;;;;;;;;;-0.091822;0.318283;-0.825537;-0.604685;-0.175246;-11.150473
00945;420515;;;;;;;;;;;;;-0.093822;0.311749;-0.816941;-0.603927;-0.175271;-11.160942
00946;420615;;;;;;;;;;;;;-0.091663;0.313949;-0.814873;-0.604368;-0.174382;-11.161840
00947;420715;;;;;;;;;;;;;-0.089415;0.313996;-0.825453;-0.604676;-0.173667;-11.170013
00948;420815;;;;;;;;;;;;;-0.094066;0.318241;-0.821303;-0.604103;-0.173307;-11.171707
00949;420915;;;;;;;;;;;;;-0.094065;0.318242;-0.823418;-0.604202;-0.172556;-11.173287
00950;421015;;;;;;;;;;;;;-0.091495;0.309629;-0.823247;-0.604538;-0.171606;-11.179891
00951;421115;;;;;;;;;;;;;-0.089418;0.313992;-0.819106;-0.604784;-0.171181;-11.183765
00952;421215;;;;;;;;;;;;;-0.093983;0.316079;-0.823375;-0.605077;-0.170345;-11.187142
00953;421315;;;;;;;;;;;;;-0.089336;0.311829;-0.819063;-0.604649;-0.170223;-11.188853
00954;421415;;;;;;;;;;;;;-0.091577;0.311792;-0.823291;-0.604277;-0.171085;-11.194675
00955;421515;;;;;;;;;;;;;-0.091825;0.318279;-0.819191;-0.604975;-0.171866;-11.195798
00956;421615;;;;;;;;;;;;;-0.096146;0.313874;-0.819097;-0.604972;-0.171923;-11.200315
00957;421715;;;;;;;;;;;;;-0.093819;0.311753;-0.823288;-0.604632;-0.172806;-11.203519
00958;421815;;;;;;;;;;;;;-0.091825;0.318277;-0.817075;-0.605608;-0.173098;-11.209594
00959;421915;;;;;;;;;;;;;-0.091743;0.316116;-0.819147;-0.605535;-0.172487;-11.212579
00960;422015;;;;;;;;;;;;;-0.094149;0.320403;-0.819231;-0.604060;-0.171778;-11.214586
00961;422115;;;;;;;;;;;;;-0.091825;0.318277;-0.817075;-0.603642;-0.171199;-11.219069
00962;422215;;;;;;;;;;;;;-0.091743;0.316114;-0.817032;-0.603489;-0.169910;-11.223227
00963;422315;;;;;;;;;;;;;-0.096063;0.311713;-0.821169;-0.603661;-0.169494;-11.225838
00964;422415;;;;;;;;;;;;;-0.096392;0.320364;-0.819228;-0.604303;-0.169336;-11.230647
00965;422515;;;;;;;;;;;;;-0.091413;0.307466;-0.823204;-0.604376;-0.168883;-11.236690
00966;422615;;;;;;;;;;;;;-0.096146;0.313874;-0.819097;-0.605386;-0.169901;-11.239907
00967;422715;;;;;;;;;;;;;-0.096145;0.313876;-0.821213;-0.604482;-0.169820;-11.242435
00968;422815;;;;;;;;;;;;;-0.091658;0.313957;-0.825449;-0.604603;-0.170334;-11.248754
00969;422915;;;;;;;;;;;;;-0.096308;0.318203;-0.823416;-0.605102;-0.170630;-11.252110
00970;423015;;;;;;;;;;;;;-0.091905;0.320445;-0.823465;-0.606045;-0.170750;-11.252980
00971;423115;;;;;;;;;;;;;-0.094067;0.318239;-0.819187;-0.606023;-0.171722;-11.258125
00972;423215;;;;;;;;;;;;;-0.098553;0.318160;-0.817066;-0.606335;-0.172654;-11.259418
00973;423315;;;;;;;;;;;;;-0.091743;0.316116;-0.819147;-0.606785;-0.172320;-11.264652
00974;423415;;;;;;;;;;;;;-0.098306;0.311672;-0.819051;-0.605656;-0.172202;-11.271415
00975;423515;;;;;;;;;;;;;-0.087338;0.318358;-0.821312;-0.606004;-0.171246;-11.271256
00976;423615;;;;;;;;;;;;;-0.091659;0.313955;-0.823334;-0.606001;-0.170660;-11.279203
00977;423715;;;;;;;;;;;;;-0.093982;0.316081;-0.825490;-0.606397;-0.169847;-11.274981
00978;423815;;;;;;;;;;;;;-0.089579;0.318322;-0.825540;-0.605680;-0.169775;-11.281298
00979;423915;;;;;;;;;;;;;-0.089337;0.311827;-0.816948;-0.605575;-0.170209;-11.286110
00980;424015;;;;;;;;;;;;;-0.093901;0.313916;-0.823331;-0.606149;-0.171158;-11.287898
00981;424115;;;;;;;;;;;;;-0.087176;0.314031;-0.819109;-0.606536;-0.171964;-11.291844
00982;424215;;;;;;;;;;;;;-0.096310;0.318200;-0.819185;-0.606920;-0.172153;-11.297248
00983;424315;;;;;;;;;;;;;-0.089500;0.316155;-0.819150;-0.607102;-0.172010;-11.298198
00984;424415;;;;;;;;;;;;;-0.089580;0.318321;-0.823425;-0.608525;-0.171857;-11.305263
00985;424515;;;;;;;;;;;;;-0.098305;0.311675;-0.823282;-0.608782;-0.171806;-11.306545
00986;424615;;;;;;;;;;;;;-0.093901;0.313916;-0.823331;-0.609487;-0.171511;-11.310172
00987;424715;;;;;;;;;;;;;-0.096307;0.318205;-0.825531;-0.610754;-0.171186;-11.316852
00988;424815;;;;;;;;;;;;;-0.089581;0.318319;-0.821309;-0.611046;-0.171193;-11.318433
00989;424915;;;;;;;;;;;;;-0.096230;0.316034;-0.814910;-0.611327;-0.171076;-11.322006
00990;425015;;;;;;;;;;;;;-0.093901;0.313916;-0.823331;-0.610872;-0.170452;-11.323687
00991;425115;;;;;;;;;;;;;-0.100796;0.318120;-0.817063;-0.611018;-0.170219;-11.330688
00992;425215;;;;;;;;;;;;;-0.094147;0.320405;-0.823462;-0.610696;-0.169581;-11.334557
00993;425315;;;;;;;;;;;;;-0.094068;0.318238;-0.817072;-0.609997;-0.169355;-11.340821
00994;425415;;;;;;;;;;;;;-0.100549;0.311633;-0.819048;-0.609072;-0.168470;-11.340526
00995;425515;;;;;;;;;;;;;-0.096146;0.313874;-0.819097;-0.608469;-0.168169;-11.343155
00996;425615;;;;;;;;;;;;;-0.091743;0.316114;-0.817032;-0.609012;-0.168714;-11.351725
00997;425715;;;;;;;;;;;;;-0.098387;0.313837;-0.821210;-0.609119;-0.169065;-11.352201
00998;425815;;;;;;;;;;;;;-0.091579;0.311790;-0.819060;-0.609763;-0.170416;-11.351663
00999;425915;;;;;;;;;;;;;-0.096311;0.318199;-0.817069;-0.610115;-0.171673;-11.360966
01000;426015;;;;;;;;;;;;;-0.100712;0.315961;-0.821250;-0.610515;-0.172500;-11.358923
01001;426115;;;;;;;;;;;;;-0.103033;0.318089;-0.827637;-0.610788;-0.174217;-11.366995
01002;426215;;;;;;;;;;;;;-0.102954;0.315922;-0.821247;-0.610081;-0.175050;-11.374875
01003;426315;;;;;;;;;;;;;-0.100793;0.318125;-0.823409;-0.611020;-0.175655;-11.380992
01004;426415;;;;;;;;;;;;;-0.096310;0.318200;-0.819185;-0.611316;-0.174857;-11.385787
01005;426515;;;;;;;;;;;;;-0.100878;0.320284;-0.817107;-0.611176;-0.174706;-11.385876
01006;426615;;;;;;;;;;;;;-0.098384;0.313841;-0.827556;-0.610762;-0.174436;-11.381179
01007;426715;;;;;;;;;;;;;-0.093987;0.316073;-0.814913;-0.610404;-0.174466;-11.392713
01008;426815;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.610201;-0.173312;-11.396214
01009;426915;;;;;;;;;;;;;-0.100465;0.309473;-0.823235;-0.609697;-0.172002;-11.390174
01010;427015;;;;;;;;;;;;;-0.098388;0.313835;-0.819094;-0.608828;-0.172042;-11.402871
01011;427115;;;;;;;;;;;;;-0.096146;0.313874;-0.819097;-0.608568;-0.171964;-11.415759
01012;427215;;;;;;;;;;;;;-0.096227;0.316039;-0.821256;-0.608876;-0.171554;-11.415243
01013;427315;;;;;;;;;;;;;-0.096146;0.313874;-0.819097;-0.608603;-0.170528;-11.413743
01014;427415;;;;;;;;;;;;;-0.100711;0.315962;-0.823366;-0.608659;-0.170481;-11.417934
01015;427515;;;;;;;;;;;;;-0.091740;0.316120;-0.825493;-0.609393;-0.169554;-11.423210
01016;427615;;;;;;;;;;;;;-0.098468;0.316001;-0.823369;-0.610913;-0.169470;-11.440530
01017;427715;;;;;;;;;;;;;-0.098549;0.318166;-0.825528;-0.612038;-0.169797;-11.420994
01018;427815;;;;;;;;;;;;;-0.098387;0.313838;-0.823325;-0.612772;-0.170746;-11.440647
01019;427915;;;;;;;;;;;;;-0.098390;0.313832;-0.814863;-0.612261;-0.171052;-11.446441
01020;428015;;;;;;;;;;;;;-0.094067;0.318239;-0.819187;-0.612087;-0.171241;-11.452908
01021;428115;;;;;;;;;;;;;-0.096144;0.313877;-0.823328;-0.612716;-0.171585;-11.457929
01022;428215;;;;;;;;;;;;;-0.091908;0.320440;-0.817119;-0.612912;-0.171403;-11.450134
01023;428315;;;;;;;;;;;;;-0.098387;0.313837;-0.821210;-0.612899;-0.171540;-11.460279
01024;428415;;;;;;;;;;;;;-0.098552;0.318161;-0.819181;-0.613069;-0.170913;-11.452812
01025;428515;;;;;;;;;;;;;-0.102954;0.315922;-0.821247;-0.612626;-0.170220;-11.470344
01026;428615;;;;;;;;;;;;;-0.098471;0.315997;-0.817023;-0.613017;-0.170546;-11.475084
01027;428715;;;;;;;;;;;;;-0.100631;0.313796;-0.819091;-0.613224;-0.169692;-11.490182
01028;428815;;;;;;;;;;;;;-0.093986;0.316075;-0.817029;-0.612172;-0.169510;-11.485743
01029;428915;;;;;;;;;;;;;-0.094067;0.318239;-0.819187;-0.612432;-0.169871;-11.496783
01030;429015;;;;;;;;;;;;;-0.091823;0.318281;-0.823421;-0.612007;-0.170713;-11.481201
01031;429115;;;;;;;;;;;;;-0.098549;0.318166;-0.825528;-0.611785;-0.171013;-11.483809
01032;429215;;;;;;;;;;;;;-0.089499;0.316156;-0.821265;-0.611075;-0.171753;-11.483008
01033;429315;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.610832;-0.171921;-11.498826
01034;429415;;;;;;;;;;;;;-0.105277;0.318048;-0.825518;-0.609717;-0.172531;-11.489155
01035;429515;;;;;;;;;;;;;-0.098389;0.313833;-0.816979;-0.610181;-0.172025;-11.505473
01036;429615;;;;;;;;;;;;;-0.096147;0.313873;-0.816982;-0.609273;-0.171864;-11.521392
01037;429715;;;;;;;;;;;;;-0.096226;0.316040;-0.823372;-0.608879;-0.172215;-11.514589
01038;429815;;;;;;;;;;;;;-0.096228;0.316037;-0.819141;-0.608697;-0.172405;-11.513822
01039;429915;;;;;;;;;;;;;-0.093985;0.316077;-0.819144;-0.608446;-0.172879;-11.517750
01040;430015;;;;;;;;;;;;;-0.100629;0.313799;-0.823322;-0.608498;-0.172883;-11.523154
01041;430115;;;;;;;;;;;;;-0.100795;0.318122;-0.819178;-0.608523;-0.173581;-11.522918
01042;430215;;;;;;;;;;;;;-0.100466;0.309472;-0.821120;-0.608968;-0.173068;-11.540157
01043;430315;;;;;;;;;;;;;-0.100878;0.320284;-0.817107;-0.609270;-0.172866;-11.543980
01044;430415;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.609423;-0.172986;-11.552660
01045;430515;;;;;;;;;;;;;-0.096309;0.318202;-0.821300;-0.610038;-0.172651;-11.554127
01046;430615;;;;;;;;;;;;;-0.096144;0.313877;-0.823328;-0.611246;-0.172234;-11.553837
01047;430715;;;;;;;;;;;;;-0.093903;0.313913;-0.819100;-0.611176;-0.172517;-11.550857
01048;430815;;;;;;;;;;;;;-0.096062;0.311714;-0.823285;-0.611026;-0.172800;-11.557187
01049;430915;;;;;;;;;;;;;-0.098633;0.320326;-0.821341;-0.610356;-0.172701;-11.556656
01050;431015;;;;;;;;;;;;;-0.096392;0.320364;-0.819228;-0.610793;-0.173321;-11.567226
01051;431115;;;;;;;;;;;;;-0.098306;0.311672;-0.819051;-0.610265;-0.172507;-11.576102
01052;431215;;;;;;;;;;;;;-0.098468;0.316001;-0.823369;-0.610554;-0.171362;-11.575623
01053;431315;;;;;;;;;;;;;-0.100628;0.313801;-0.825437;-0.610619;-0.170664;-11.587668
01054;431415;;;;;;;;;;;;;-0.098553;0.318160;-0.817066;-0.610383;-0.170254;-11.592460
01055;431515;;;;;;;;;;;;;-0.098467;0.316003;-0.825484;-0.609951;-0.169726;-11.604930
01056;431615;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.610188;-0.170903;-11.602392
01057;431715;;;;;;;;;;;;;-0.098388;0.313835;-0.819094;-0.609831;-0.171282;-11.608478
01058;431815;;;;;;;;;;;;;-0.103202;0.322407;-0.817147;-0.610703;-0.171344;-11.614208
01059;431915;;;;;;;;;;;;;-0.093904;0.313912;-0.816985;-0.611119;-0.171173;-11.621711
01060;432015;;;;;;;;;;;;;-0.096391;0.320365;-0.821344;-0.611498;-0.171897;-11.639235
01061;432115;;;;;;;;;;;;;-0.096227;0.316039;-0.821256;-0.611204;-0.171391;-11.619056
01062;432215;;;;;;;;;;;;;-0.096390;0.320366;-0.823459;-0.611482;-0.173320;-11.625512
01063;432315;;;;;;;;;;;;;-0.089416;0.313994;-0.823337;-0.611332;-0.173384;-11.632209
01064;432415;;;;;;;;;;;;;-0.098635;0.320323;-0.817110;-0.612087;-0.174325;-11.635950
01065;432515;;;;;;;;;;;;;-0.096145;0.313876;-0.821213;-0.612140;-0.174764;-11.627783
01066;432615;;;;;;;;;;;;;-0.091741;0.316118;-0.823378;-0.612629;-0.174809;-11.644430
01067;432715;;;;;;;;;;;;;-0.098551;0.318163;-0.821297;-0.612546;-0.174771;-11.646866
01068;432815;;;;;;;;;;;;;-0.098390;0.313832;-0.814863;-0.611978;-0.174954;-11.643053
01069;432915;;;;;;;;;;;;;-0.100792;0.318127;-0.825525;-0.612362;-0.174242;-11.656425
01070;433015;;;;;;;;;;;;;-0.127541;0.313328;-0.821170;-0.613003;-0.173532;-11.662388
01071;433115;;;;;;;;;;;;;-0.098468;0.316001;-0.823369;-0.613197;-0.172728;-11.669134
01072;433215;;;;;;;;;;;;;-0.094068;0.318238;-0.817072;-0.613551;-0.173163;-11.726723
01073;433315;;;;;;;;;;;;;-0.096312;0.318197;-0.814954;-0.613911;-0.172286;-11.574817
01074;433415;;;;;;;;;;;;;-0.102954;0.315922;-0.821247;-0.615248;-0.173099;-11.511353
01075;433515;;;;;;;;;;;;;-0.100796;0.318120;-0.817063;-0.614735;-0.172346;-11.518157
01076;433615;;;;;;;;;;;;;-0.098635;0.320323;-0.817110;-0.614713;-0.170864;-11.557198
01077;433715;;;;;;;;;;;;;-0.093904;0.313912;-0.816985;-0.615399;-0.170172;-11.558437
01078;433815;;;;;;;;;;;;;-0.094149;0.320403;-0.819231;-0.615412;-0.170717;-11.551221
01079;433915;;;;;;;;;;;;;-0.098390;0.313832;-0.814863;-0.614658;-0.171071;-11.538332
01080;434015;;;;;;;;;;;;;-0.094067;0.318239;-0.819187;-0.614987;-0.170677;-11.537281
01081;434115;;;;;;;;;;;;;-0.100794;0.318124;-0.821294;-0.614381;-0.170542;-11.562001
01082;434215;;;;;;;;;;;;;-0.100792;0.318127;-0.825525;-0.614586;-0.169805;-11.552666
01083;434315;;;;;;;;;;;;;-0.098467;0.316003;-0.825484;-0.615199;-0.169412;-11.575800
01084;434415;;;;;;;;;;;;;-0.098469;0.316000;-0.821253;-0.615480;-0.170293;-11.583823
01085;434515;;;;;;;;;;;;;-0.091661;0.313952;-0.819103;-0.616004;-0.170100;-11.583998
01086;434615;;;;;;;;;;;;;-0.096226;0.316040;-0.823372;-0.616116;-0.170092;-11.589536
01087;434715;;;;;;;;;;;;;-0.093985;0.316077;-0.819144;-0.616199;-0.169766;-11.569128
01088;434815;;;;;;;;;;;;;-0.102954;0.315922;-0.821247;-0.615071;-0.170285;-11.585327
01089;434915;;;;;;;;;;;;;-0.098550;0.318164;-0.823412;-0.614604;-0.169879;-11.584855
01090;435015;;;;;;;;;;;;;-0.096309;0.318202;-0.821300;-0.614435;-0.168844;-11.615412
01091;435115;;;;;;;;;;;;;-0.093982;0.316081;-0.825490;-0.615533;-0.167691;-11.608671
01092;435215;;;;;;;;;;;;;-0.091825;0.318279;-0.819191;-0.616421;-0.167883;-11.605294
01093;435315;;;;;;;;;;;;;-0.100712;0.315961;-0.821250;-0.617388;-0.168020;-11.604265
01094;435415;;;;;;;;;;;;;-0.100631;0.313796;-0.819091;-0.618324;-0.168093;-11.601515
01095;435515;;;;;;;;;;;;;-0.103034;0.318088;-0.825521;-0.618553;-0.168836;-11.626459
01096;435615;;;;;;;;;;;;;-0.096309;0.318202;-0.821300;-0.619360;-0.168462;-11.634321
01097;435715;;;;;;;;;;;;;-0.098552;0.318161;-0.819181;-0.619375;-0.168330;-11.645883
01098;435815;;;;;;;;;;;;;-0.096392;0.320364;-0.819228;-0.620228;-0.168880;-11.627934
01099;435915;;;;;;;;;;;;;-0.098636;0.320321;-0.814994;-0.620552;-0.168618;-11.638350
01100;436015;;;;;;;;;;;;;-0.100714;0.315958;-0.817019;-0.620349;-0.167121;-11.636600
01101;436115;;;;;;;;;;;;;-0.096227;0.316039;-0.821256;-0.619877;-0.166133;-11.648607
01102;436215;;;;;;;;;;;;;-0.098632;0.320327;-0.823456;-0.617166;-0.166223;-11.663334
01103;436315;;;;;;;;;;;;;-0.094228;0.322570;-0.825621;-0.615430;-0.166335;-11.656036
01104;436415;;;;;;;;;;;;;-0.100793;0.318125;-0.823409;-0.613016;-0.165792;-11.665701
01105;436515;;;;;;;;;;;;;-0.100795;0.318122;-0.819178;-0.612553;-0.166304;-11.656978
01106;436615;;;;;;;;;;;;;-0.096147;0.313873;-0.816982;-0.612479;-0.165979;-11.678308
01107;436715;;;;;;;;;;;;;-0.096309;0.318202;-0.821300;-0.612121;-0.165954;-11.685275
